机柜	节点号	端口	IP地址	备注1
501-G09	   47U-19.2	Gi 0/38    	10.148.89.43	22-1-14已交微星Ti
501-G09	   49U-20.1	Gi 0/39    	10.148.89.44	22-1-14已交微星Ti
501-G09	   49U-20.2	Gi 0/40    	10.148.89.45	22-1-14已交微星Ti
501-G10	   02U-01.1	Gi 0/1    	10.148.89.46	22-1-14已交微星Ti
501-G10	   02U-01.2	Gi 0/2    	10.148.89.47	22-1-14已交微星Ti
501-G10	   04U-02.1	Gi 0/3    	10.148.89.48	22-1-14已交微星Ti
501-G10	   04U-02.2	Gi 0/4    	10.148.89.49	22-1-14已交微星Ti
501-G10	   07U-03.1	Gi 0/5    	10.148.89.50	22-1-14已交微星Ti
501-G10	   07U-03.2	Gi 0/6    	10.148.89.51	22-1-14已交微星Ti
501-G10	   09U-04.1	Gi 0/7    	10.148.89.52	22-1-14已交微星Ti
501-G10	   09U-04.2	Gi 0/8    	10.148.89.53	22-1-14已交微星Ti
501-G10	   11U-05.1	Gi 0/9    	10.148.89.54	22-1-14已交微星Ti
501-G10	   11U-05.2	Gi 0/10    	10.148.89.55	22-1-14已交微星Ti
501-G10	   14U-06.1	Gi 0/11    	10.148.89.56	22-1-14已交微星Ti
501-G10	   14U-06.2	Gi 0/12    	10.148.89.57	22-1-14已交微星Ti
501-G10	   16U-07.1	Gi 0/13    	10.148.89.58	22-1-14已交微星Ti
501-G10	   16U-07.2	Gi 0/14    	10.148.89.59	22-1-14已交微星Ti
501-G10	   18U-08.1	Gi 0/15    	10.148.89.60	22-1-14已交微星Ti
501-G10	   18U-08.2	Gi 0/16    	10.148.89.61	22-1-14已交微星Ti
501-G10	   21U-09.1	Gi 0/17    	10.148.89.62	22-1-14已交微星Ti
501-G10	   21U-09.2	Gi 0/18    	10.148.89.63	22-1-14已交微星Ti
501-G10	   23U-10.1	Gi 0/19    	10.148.89.64	22-1-14已交微星Ti
501-G10	   23U-10.2	Gi 0/20    	10.148.89.65	22-1-14已交微星Ti
501-G10	   28U-11.1	Gi 0/21    	10.148.89.66	22-1-14已交微星Ti
501-G10	   28U-11.2	Gi 0/22    	10.148.89.67	22-1-14已交微星Ti
501-G10	   30U-12.1	Gi 0/23    	10.148.89.68	22-1-14已交微星Ti
501-G10	   30U-12.2	Gi 0/24    	10.148.89.69	22-1-14已交微星Ti
501-G10	   33U-13.1	Gi 0/25    	10.148.89.70	22-1-14已交微星Ti
501-G10	   33U-13.2	Gi 0/26    	10.148.89.71	22-1-14已交微星Ti
501-G10	   35U-14.1	Gi 0/27    	10.148.89.72	22-1-14已交微星Ti
501-G10	   35U-14.2	Gi 0/28    	10.148.89.73	22-1-14已交微星Ti
501-G10	   37U-15.1	Gi 0/29    	10.148.89.74	22-1-14已交微星Ti
501-G10	   37U-15.2	Gi 0/30    	10.148.89.75	22-1-14已交微星Ti
501-G10	   40U-16.1	Gi 0/31    	10.148.89.76	22-1-14已交微星Ti
501-G10	   40U-16.2	Gi 0/32    	10.148.89.77	22-1-14已交微星Ti
501-G10	   42U-17.1	Gi 0/33    	10.148.89.78	22-1-14已交微星Ti
501-G10	   42U-17.2	Gi 0/34    	10.148.89.79	22-1-14已交微星Ti
501-G10	   44U-18.1	Gi 0/35    	10.148.89.80	22-1-14已交微星Ti
501-G10	   44U-18.2	Gi 0/36    	10.148.89.81	22-1-14已交微星Ti
501-G10	   47U-19.1	Gi 0/37    	10.148.89.82	22-1-14已交微星Ti
501-G10	   47U-19.2	Gi 0/38    	10.148.89.83	22-1-14已交微星Ti
501-G10	   49U-20.2	Gi 0/40    	10.148.89.85	22-1-14已交微星Ti
501-G11	   02U-01.1	Gi 0/1    	10.148.89.86	22-1-14已交微星Ti
501-G11	   02U-01.2	Gi 0/2    	10.148.89.87	22-1-14已交微星Ti
501-G11	   04U-02.1	Gi 0/3    	10.148.89.88	22-1-14已交微星Ti
501-G11	   04U-02.2	Gi 0/4    	10.148.89.89	22-1-14已交微星Ti
501-G11	   07U-03.1	Gi 0/5    	10.148.89.90	22-1-14已交微星Ti
501-G11	   07U-03.2	Gi 0/6    	10.148.89.91	22-1-14已交微星Ti
501-G11	   09U-04.1	Gi 0/7    	10.148.89.92	22-1-14已交微星Ti
501-G11	   09U-04.2	Gi 0/8    	10.148.89.93	22-1-14已交微星Ti
501-G11	   11U-05.1	Gi 0/9    	10.148.89.94	22-1-14已交微星Ti
501-G11	   11U-05.2	Gi 0/10    	10.148.89.95	22-1-14已交微星Ti
501-G11	   14U-06.1	Gi 0/11    	10.148.89.96	22-1-14已交微星Ti
501-G11	   14U-06.2	Gi 0/12    	10.148.89.97	22-1-14已交微星Ti
501-G11	   16U-07.1	Gi 0/13    	10.148.89.98	22-1-14已交微星Ti
501-G11	   16U-07.2	Gi 0/14    	10.148.89.99	22-1-14已交微星Ti
501-G11	   18U-08.1	Gi 0/15    	10.148.89.100	22-1-14已交微星Ti
501-G11	   18U-08.2	Gi 0/16    	10.148.89.101	22-1-14已交微星Ti
501-G11	   21U-09.1	Gi 0/17    	10.148.89.102	22-1-14已交微星Ti
501-G11	   21U-09.2	Gi 0/18    	10.148.89.103	22-1-14已交微星Ti
501-G11	   23U-10.1	Gi 0/19    	10.148.89.104	22-1-14已交微星Ti
501-G11	   23U-10.2	Gi 0/20    	10.148.89.105	22-1-14已交微星Ti
501-G11	   28U-11.1	Gi 0/21    	10.148.89.106	22-1-14已交微星Ti
501-G11	   28U-11.2	Gi 0/22    	10.148.89.107	22-1-14已交微星Ti
501-G11	   30U-12.1	Gi 0/23    	10.148.89.108	22-1-14已交微星Ti
501-G11	   30U-12.2	Gi 0/24    	10.148.89.109	22-1-14已交微星Ti
501-G11	   33U-13.1	Gi 0/25    	10.148.89.110	22-1-14已交微星Ti
501-G11	   33U-13.2	Gi 0/26    	10.148.89.111	22-1-14已交微星Ti
501-G11	   35U-14.1	Gi 0/27    	10.148.89.112	22-1-14已交微星Ti
501-G11	   35U-14.2	Gi 0/28    	10.148.89.113	22-1-14已交微星Ti
501-G11	   37U-15.1	Gi 0/29    	10.148.89.114	22-1-14已交微星Ti
501-G11	   37U-15.2	Gi 0/30    	10.148.89.115	22-1-14已交微星Ti
501-G11	   40U-16.1	Gi 0/31    	10.148.89.116	22-1-14已交微星Ti
501-G11	   40U-16.2	Gi 0/32    	10.148.89.117	22-1-14已交微星Ti
501-G11	   42U-17.1	Gi 0/33    	10.148.89.118	22-1-14已交微星Ti
501-G11	   42U-17.2	Gi 0/34    	10.148.89.119	22-1-14已交微星Ti
501-G11	   44U-18.1	Gi 0/35    	10.148.89.120	22-1-14已交微星Ti
501-G11	   44U-18.2	Gi 0/36    	10.148.89.121	22-1-14已交微星Ti
501-G11	   47U-19.1	Gi 0/37    	10.148.89.122	22-1-14已交微星Ti
501-G11	   47U-19.2	Gi 0/38    	10.148.89.123	22-1-14已交微星Ti
501-G11	   49U-20.1	Gi 0/39    	10.148.89.124	22-1-14已交微星Ti
501-G11	   49U-20.2	Gi 0/40    	10.148.89.125	22-1-14已交微星Ti
501-G12	   02U-01.1	Gi 0/1    	10.148.89.126	22-1-14已交微星Ti
501-G12	   02U-01.2	Gi 0/2    	10.148.89.127	22-1-14已交微星Ti
501-G12	   04U-02.1	Gi 0/3    	10.148.89.128	22-1-14已交微星Ti
501-G12	   04U-02.2	Gi 0/4    	10.148.89.129	22-1-14已交微星Ti
501-G12	   07U-03.1	Gi 0/5    	10.148.89.130	22-1-14已交微星Ti
501-G12	   07U-03.2	Gi 0/6    	10.148.89.131	22-1-14已交微星Ti
501-G12	   09U-04.1	Gi 0/7    	10.148.89.132	22-1-14已交微星Ti
501-G12	   09U-04.2	Gi 0/8    	10.148.89.133	22-1-14已交微星Ti
501-G12	   11U-05.1	Gi 0/9    	10.148.89.134	22-1-14已交微星Ti
501-G12	   11U-05.2	Gi 0/10    	10.148.89.135	22-1-14已交微星Ti
501-G12	   14U-06.1	Gi 0/11    	10.148.89.136	22-1-14已交微星Ti
501-G12	   14U-06.2	Gi 0/12    	10.148.89.137	22-1-14已交微星Ti
501-G12	   16U-07.1	Gi 0/13    	10.148.89.138	22-1-14已交微星Ti
501-G12	   16U-07.2	Gi 0/14    	10.148.89.139	22-1-14已交微星Ti
501-G12	   18U-08.1	Gi 0/15    	10.148.89.140	22-1-14已交微星Ti
501-G12	   18U-08.2	Gi 0/16    	10.148.89.141	22-1-14已交微星Ti
501-G12	   21U-09.1	Gi 0/17    	10.148.89.142	22-1-14已交微星Ti
501-G12	   21U-09.2	Gi 0/18    	10.148.89.143	22-1-14已交微星Ti
501-G12	   23U-10.1	Gi 0/19    	10.148.89.144	22-1-14已交微星Ti
501-G12	   23U-10.2	Gi 0/20    	10.148.89.145	22-1-14已交微星Ti
501-G12	   28U-11.1	Gi 0/21    	10.148.89.146	22-1-14已交微星Ti
501-G12	   28U-11.2	Gi 0/22    	10.148.89.147	22-1-14已交微星Ti
501-G12	   30U-12.1	Gi 0/23    	10.148.89.148	22-1-14已交微星Ti
501-G12	   30U-12.2	Gi 0/24    	10.148.89.149	22-1-14已交微星Ti
501-G12	   33U-13.1	Gi 0/25    	10.148.89.150	22-1-14已交微星Ti
501-G12	   33U-13.2	Gi 0/26    	10.148.89.151	22-1-14已交微星Ti
501-G12	   35U-14.1	Gi 0/27    	10.148.89.152	22-1-14已交微星Ti
501-G12	   35U-14.2	Gi 0/28    	10.148.89.153	22-1-14已交微星Ti
501-G12	   37U-15.1	Gi 0/29    	10.148.89.154	22-1-14已交微星Ti
501-G12	   37U-15.2	Gi 0/30    	10.148.89.155	22-1-14已交微星Ti
501-G12	   40U-16.1	Gi 0/31    	10.148.89.156	22-1-14已交微星Ti
501-G12	   40U-16.2	Gi 0/32    	10.148.89.157	22-1-14已交微星Ti
501-G13(I5)	02U-01.1	Gi /01口	10.148.89.158	22-3-28交付第三批次
501-G13(I5)	02U-01.2	Gi /02口	10.148.89.159	22-3-28交付第三批次
501-G13(I5)	02U-01.3	Gi /03口	10.148.89.160	22-3-28交付第三批次
501-G13(I5)	02U-01.4	Gi /04口	10.148.89.161	22-3-28交付第三批次
501-G13(I5)	02U-01.5	Gi /05口	10.148.89.162	22-3-28交付第三批次
501-G13(I5)	08U-02.1	Gi /06口	10.148.89.163	22-3-28交付第三批次
501-G13(I5)	08U-02.2	Gi /07口	10.148.89.164	22-3-28交付第三批次
501-G13(I5)	08U-02.3	Gi /08口	10.148.89.165	22-3-28交付第三批次
501-G13(I5)	08U-02.4	Gi /09口	10.148.89.166	22-3-28交付第三批次
501-G13(I5)	08U-02.5	Gi /10口	10.148.89.167	22-3-28交付第三批次
501-G13(I5)	14U-03.1	Gi /11口	10.148.89.168	22-3-28交付第三批次
501-G13(I5)	14U-03.2	Gi /12口	10.148.89.169	22-3-28交付第三批次
501-G13(I5)	14U-03.3	Gi /13口	10.148.89.170	22-3-28交付第三批次
501-G13(I5)	14U-03.4	Gi /14口	10.148.89.171	22-3-28交付第三批次
501-G13(I5)	14U-03.5	Gi /15口	10.148.89.172	22-3-28交付第三批次
501-G13(I5)	20U-04.1	Gi /16口	10.148.89.173	22-3-28交付第三批次
501-G13(I5)	20U-04.2	Gi /17口	10.148.89.174	22-3-28交付第三批次
501-G13(I5)	20U-04.3	Gi /18口	10.148.89.175	22-3-28交付第三批次
501-G13(I5)	20U-04.4	Gi /19口	10.148.89.176	22-3-28交付第三批次
501-G13(I5)	20U-04.5	Gi /20口	10.148.89.177	22-3-28交付第三批次
501-G13(I5)	29U-05.1	Gi /21口	10.148.89.178	22-3-28交付第三批次
501-G13(I5)	29U-05.2	Gi /22口	10.148.89.179	22-3-28交付第三批次
501-G13(I5)	29U-05.3	Gi /23口	10.148.89.180	22-3-28交付第三批次
501-G13(I5)	29U-05.4	Gi /24口	10.148.89.181	第三批次待交
501-G13(I5)	29U-05.5	Gi /25口	10.148.89.182	22-3-28交付第三批次
501-G13(I5)	35U-06.1	Gi /26口	10.148.89.183	22-3-28交付第三批次
501-G13(I5)	35U-06.2	Gi /27口	10.148.89.184	22-3-28交付第三批次
501-G13(I5)	35U-06.3	Gi /28口	10.148.89.185	22-3-28交付第三批次
501-G13(I5)	35U-06.4	Gi /29口	10.148.89.186	第三批次待交
501-G13(I5)	35U-06.5	Gi /30口	10.148.89.187	22-3-28交付第三批次
501-G13(I5)	41U-07.1	Gi /31口	10.148.89.188	22-3-28交付第三批次
501-G13(I5)	41U-07.2	Gi /32口	10.148.89.189	22-3-28交付第三批次
501-G13(I5)	41U-07.3	Gi /33口	10.148.89.190	22-3-28交付第三批次
501-G13(I5)	41U-07.4	Gi /34口	10.148.89.191	22-3-28交付第三批次
501-G13(I5)	41U-07.5	Gi /35口	10.148.89.192	22-3-28交付第三批次
501-G13(I5)	47U-08.1	Gi /36口	10.148.89.193	22-3-28交付第三批次
501-G13(I5)	47U-08.2	Gi /37口	10.148.89.194	22-3-28交付第三批次
501-G13(I5)	47U-08.3	Gi /38口	10.148.89.195	22-3-28交付第三批次
501-G13(I5)	47U-08.4	Gi /39口	10.148.89.196	22-3-28交付第三批次
501-G13(I5)	47U-08.5	Gi /40口	10.148.89.197	22-3-28交付第三批次
501-G14(I5)	02U-01.1	Gi /01口	10.148.89.198	22-3-28交付第三批次
501-G14(I5)	02U-01.2	Gi /02口	10.148.89.199	22-3-28交付第三批次
501-G14(I5)	02U-01.3	Gi /03口	10.148.89.200	22-3-28交付第三批次
501-G14(I5)	02U-01.4	Gi /04口	10.148.89.201	22-3-28交付第三批次
501-G14(I5)	02U-01.5	Gi /05口	10.148.89.202	22-3-28交付第三批次
501-G14(I5)	08U-02.1	Gi /06口	10.148.89.203	22-3-28交付第三批次
501-G14(I5)	08U-02.2	Gi /07口	10.148.89.204	22-3-28交付第三批次
501-G14(I5)	08U-02.3	Gi /08口	10.148.89.205	22-3-28交付第三批次
501-G14(I5)	08U-02.4	Gi /09口	10.148.89.206	22-3-28交付第三批次
501-G14(I5)	08U-02.5	Gi /10口	10.148.89.207	22-3-28交付第三批次
501-G14(I5)	14U-03.1	Gi /11口	10.148.89.208	22-3-28交付第三批次
501-G14(I5)	14U-03.2	Gi /12口	10.148.89.209	22-3-28交付第三批次
501-G14(I5)	14U-03.3	Gi /13口	10.148.89.210	22-3-28交付第三批次
501-G14(I5)	14U-03.4	Gi /14口	10.148.89.211	22-3-28交付第三批次
501-G14(I5)	14U-03.5	Gi /15口	10.148.89.212	22-3-28交付第三批次
501-T2-08	1.1	501-T2-08-26U-01口	10.142.24.239	7-5交搬迁过
501-T2-08	1.2	501-T2-08-26U-02口	10.142.24.240	7-5交搬迁过
501-T2-08	1.3	501-T2-08-26U-03口	10.142.24.241	7-5交搬迁过
501-T2-08	1.4	501-T2-08-26U-04口	10.142.24.242	7-5交搬迁过
501-T2-08	1.5	501-T2-08-26U-05口	10.142.24.243	7-5交搬迁过
501-T2-08	2.1	501-T2-08-26U-06口	10.142.25.14	7-5交搬迁过
501-T2-08	2.2	501-T2-08-26U-07口	10.142.25.15	7-5交搬迁过
501-T2-08	2.3	501-T2-08-26U-08口	10.142.25.16	7-5交搬迁过
501-T2-08	2.4	501-T2-08-26U-09口	10.142.25.17	7-5交搬迁过
501-T2-08	2.5	501-T2-08-26U-10口	10.142.25.18	7-5交搬迁过
501-T2-08	3.1	501-T2-08-26U-11口	10.142.25.44	7-5交搬迁过
501-T2-08	3.2	501-T2-08-26U-12口	10.142.25.45	7-5交搬迁过
501-T2-08	3.3	501-T2-08-26U-13口	10.142.25.46	7-5交搬迁过
501-T2-08	3.4	501-T2-08-26U-14口	10.142.25.47	7-5交搬迁过
501-T2-08	3.5	501-T2-08-26U-15口	10.142.25.48	7-5交搬迁过
501-T2-08	4.1	501-T2-08-26U-16口	10.142.25.74	7-5交搬迁过
501-T2-08	4.2	501-T2-08-26U-17口	10.142.25.75	7-5交搬迁过
501-T2-08	4.3	501-T2-08-26U-18口	10.142.25.76	7-5交搬迁过
501-T2-08	4.4	501-T2-08-26U-19口	10.142.25.77	7-5交搬迁过
501-T2-08	4.5	501-T2-08-26U-20口	10.142.25.78	7-5交搬迁过
501-T2-08	5.1	501-T2-08-26U-21口	10.142.25.104	7-5交搬迁过
501-T2-08	5.2	501-T2-08-26U-22口	10.142.25.105	7-5交搬迁过
501-T2-08	5.3	501-T2-08-26U-23口	10.142.25.106	7-5交搬迁过
501-T2-08	5.4	501-T2-08-26U-24口	10.142.25.107	7-5交搬迁过
501-T2-08	5.5	501-T2-08-26U-25口	10.142.25.108	7-5交搬迁过
501-T2-09	1.1	501-T2-09-26U-01口	10.142.25.134	7-5交搬迁过
501-T2-09	1.2	501-T2-09-26U-02口	10.142.25.135	7-5交搬迁过
501-T2-09	1.3	501-T2-09-26U-03口	10.142.25.136	7-5交搬迁过
501-T2-09	1.4	501-T2-09-26U-04口	10.142.25.137	7-5交搬迁过
501-T2-09	1.5	501-T2-09-26U-05口	10.142.25.138	7-5交搬迁过
501-T2-09	2.1	501-T2-09-26U-06口	10.142.25.164	7-5交搬迁过
501-T2-09	2.2	501-T2-09-26U-07口	10.142.25.165	7-5交搬迁过
501-T2-09	2.3	501-T2-09-26U-08口	10.142.25.166	7-5交搬迁过
501-T2-09	2.4	501-T2-09-26U-09口	10.142.25.167	7-5交搬迁过
501-T2-09	2.5	501-T2-09-26U-10口	10.142.25.168	7-5交搬迁过
501-T2-09	3.1	501-T2-09-26U-11口	10.142.25.194	7-5交搬迁过
501-T2-09	3.2	501-T2-09-26U-12口	10.142.25.197	7-5交搬迁过
501-T2-09	3.3	501-T2-09-26U-13口	10.142.25.195	7-5交搬迁过
501-T2-09	3.4	501-T2-09-26U-14口	10.142.25.196	7-5交搬迁过
501-T2-09	3.5	501-T2-09-26U-15口	10.142.25.198	7-5交搬迁过
501-T2-09	4.1	501-T2-09-26U-16口	10.142.25.224	7-5交搬迁过
501-T2-09	4.2	501-T2-09-26U-17口	10.142.25.226	7-5交搬迁过
501-T2-09	4.3	501-T2-09-26U-18口	10.142.25.227	7-5交搬迁过
501-T2-09	4.4	501-T2-09-26U-19口	10.142.25.228	7-5交搬迁过
501-T2-09	4.5	501-T2-09-26U-20口	10.142.25.225	7-5交搬迁过
501-T2-09	5.1	501-T2-09-26U-21口	10.142.25.254	7-5交搬迁过
501-T2-09	5.2	501-T2-09-26U-22口	10.142.25.255	7-5交搬迁过
501-T2-09	5.3	501-T2-09-26U-23口	10.142.26.1	7-5交搬迁过
501-T2-09	5.4	501-T2-09-26U-24口	10.142.26.2	7-5交搬迁过
501-T2-09	5.5	501-T2-09-26U-25口	10.142.26.3	7-5交搬迁过
4-3-A6-09(I5)	02U-01.1	4-3-A6-09-27U-S5800-01口	10.133.90.7	22-3-31第三批已交3060
4-3-A6-09(I5)	02U-01.2	4-3-A6-09-27U-S5800-02口	10.133.90.8	22-3-31第三批已交3060
4-3-A6-09(I5)	02U-01.3	4-3-A6-09-27U-S5800-03口	10.133.90.9	22-3-31第三批已交3060
4-3-A6-09(I5)	02U-01.4	4-3-A6-09-27U-S5800-04口	10.133.90.10	22-3-31第三批已交3060
4-3-A6-09(I5)	02U-01.5	4-3-A6-09-27U-S5800-05口	10.133.90.11	22-3-31第三批已交3060
4-3-A6-09(I5)	07U-02.1	4-3-A6-09-27U-S5800-06口	10.133.90.12	22-3-31第三批已交3060
4-3-A6-09(I5)	07U-02.2	4-3-A6-09-27U-S5800-07口	10.133.90.13	22-3-31第三批已交3060
4-3-A6-09(I5)	07U-02.3	4-3-A6-09-27U-S5800-08口	10.133.90.14	22-3-31第三批已交3060
4-3-A6-09(I5)	07U-02.4	4-3-A6-09-27U-S5800-09口	10.133.90.15	22-3-31第三批已交3060
4-3-A6-09(I5)	07U-02.5	4-3-A6-09-27U-S5800-10口	10.133.90.16	22-3-31第三批已交3060
4-3-A6-09(I5)	12U-03.1	4-3-A6-09-27U-S5800-11口	10.133.90.17	22-3-31第三批已交3060
4-3-A6-09(I5)	12U-03.2	4-3-A6-09-27U-S5800-12口	10.133.90.18	22-3-31第三批已交3060
4-3-A6-09(I5)	12U-03.3	4-3-A6-09-27U-S5800-13口	10.133.90.19	22-3-31第三批已交3060
4-3-A6-09(I5)	12U-03.4	4-3-A6-09-27U-S5800-14口	10.133.90.20	22-3-31第三批已交3060
4-3-A6-09(I5)	12U-03.5	4-3-A6-09-27U-S5800-15口	10.133.90.21	22-3-31第三批已交3060
4-3-A6-09(I5)	17U-04.1	4-3-A6-09-27U-S5800-16口	10.133.90.22	22-3-31第三批已交3060
4-3-A6-09(I5)	17U-04.2	4-3-A6-09-27U-S5800-17口	10.133.90.23	22-3-31第三批已交3060
4-3-A6-09(I5)	17U-04.3	4-3-A6-09-27U-S5800-18口	10.133.90.24	22-3-31第三批已交3060
4-3-A6-09(I5)	17U-04.4	4-3-A6-09-27U-S5800-19口	10.133.90.25	22-3-31第三批已交3060
4-3-A6-09(I5)	17U-04.5	4-3-A6-09-27U-S5800-20口	10.133.90.26	22-3-31第三批已交3060
4-3-A6-09(I5)	22U-05.1	4-3-A6-09-27U-S5800-21口	10.133.90.27	22-3-31第三批已交3060
4-3-A6-09(I5)	22U-05.2	4-3-A6-09-27U-S5800-22口	10.133.90.28	22-3-31第三批已交3060
4-3-A6-09(I5)	22U-05.3	4-3-A6-09-27U-S5800-23口	10.133.90.29	22-3-31第三批已交3060
4-3-A6-09(I5)	22U-05.4	4-3-A6-09-27U-S5800-24口	10.133.90.30	22-3-31第三批已交3060
4-3-A6-09(I5)	22U-05.5	4-3-A6-09-27U-S5800-25口	10.133.90.31	22-3-31第三批已交3060
4-3-A6-09(I5)	29U-06.1	4-3-A6-09-27U-S5800-26口	10.133.90.32	22-3-31第三批已交3060
4-3-A6-09(I5)	29U-06.2	4-3-A6-09-27U-S5800-27口	10.133.90.33	22-3-31第三批已交3060
4-3-A6-09(I5)	29U-06.3	4-3-A6-09-27U-S5800-28口	10.133.90.34	22-3-31第三批已交3060
4-3-A6-09(I5)	29U-06.4	4-3-A6-09-27U-S5800-29口	10.133.90.35	22-3-31第三批已交3060
4-3-A6-09(I5)	29U-06.5	4-3-A6-09-27U-S5800-30口	10.133.90.36	22-3-31第三批已交3060
4-3-A6-09(I5)	34U-07.1	4-3-A6-09-27U-S5800-31口	10.133.90.37	22-3-31第三批已交3060
4-3-A6-09(I5)	34U-07.2	4-3-A6-09-27U-S5800-32口	10.133.90.38	22-3-31第三批已交3060
4-3-A6-09(I5)	34U-07.3	4-3-A6-09-27U-S5800-33口	10.133.90.39	22-3-31第三批已交3060
4-3-A6-09(I5)	34U-07.4	4-3-A6-09-27U-S5800-34口	10.133.90.40	22-3-31第三批已交3060
4-3-A6-09(I5)	34U-07.5	4-3-A6-09-27U-S5800-35口	10.133.90.41	22-3-31第三批已交3060
4-3-A6-11(I5)	02U-01.1	4-3-A6-11-27U-S5800-01口	10.133.90.42	22-3-31第三批已交3060
4-3-A6-11(I5)	02U-01.2	4-3-A6-11-27U-S5800-02口	10.133.90.43	22-3-31第三批已交3060
4-3-A6-11(I5)	02U-01.3	4-3-A6-11-27U-S5800-03口	10.133.90.44	22-3-31第三批已交3060
4-3-A6-11(I5)	02U-01.4	4-3-A6-11-27U-S5800-04口	10.133.90.45	22-3-31第三批已交3060
4-3-A6-11(I5)	02U-01.5	4-3-A6-11-27U-S5800-05口	10.133.90.46	22-3-31第三批已交3060
4-3-A6-11(I5)	07U-02.1	4-3-A6-11-27U-S5800-06口	10.133.90.47	22-3-31第三批已交3060
4-3-A6-11(I5)	07U-02.2	4-3-A6-11-27U-S5800-07口	10.133.90.48	22-3-31第三批已交3060
4-3-A6-11(I5)	07U-02.3	4-3-A6-11-27U-S5800-08口	10.133.90.49	22-3-31第三批已交3060
4-3-A6-11(I5)	07U-02.4	4-3-A6-11-27U-S5800-09口	10.133.90.50	22-3-31第三批已交3060
4-3-A6-11(I5)	07U-02.5	4-3-A6-11-27U-S5800-10口	10.133.90.51	22-3-31第三批已交3060
4-3-A6-11(I5)	12U-03.1	4-3-A6-11-27U-S5800-11口	10.133.90.52	22-3-31第三批已交3060
4-3-A6-11(I5)	12U-03.2	4-3-A6-11-27U-S5800-12口	10.133.90.53	22-3-31第三批已交3060
4-3-A6-11(I5)	12U-03.3	4-3-A6-11-27U-S5800-13口	10.133.90.54	22-3-31第三批已交3060
4-3-A6-11(I5)	12U-03.4	4-3-A6-11-27U-S5800-14口	10.133.90.55	22-3-31第三批已交3060
4-3-A6-11(I5)	12U-03.5	4-3-A6-11-27U-S5800-15口	10.133.90.56	22-3-31第三批已交3060
4-3-A6-11(I5)	17U-04.1	4-3-A6-11-27U-S5800-16口	10.133.90.57	22-3-31第三批已交3060
4-3-A6-11(I5)	17U-04.2	4-3-A6-11-27U-S5800-17口	10.133.90.58	22-3-31第三批已交3060
4-3-A6-11(I5)	17U-04.3	4-3-A6-11-27U-S5800-18口	10.133.90.59	22-3-31第三批已交3060
4-3-A6-11(I5)	17U-04.4	4-3-A6-11-27U-S5800-19口	10.133.90.60	22-3-31第三批已交3060
4-3-A6-11(I5)	17U-04.5	4-3-A6-11-27U-S5800-20口	10.133.90.61	22-3-31第三批已交3060
4-3-A6-11(I5)	22U-05.1	4-3-A6-11-27U-S5800-21口	10.133.90.62	22-3-31第三批已交3060
4-3-A6-11(I5)	22U-05.2	4-3-A6-11-27U-S5800-22口	10.133.90.63	22-3-31第三批已交3060
4-3-A6-11(I5)	22U-05.3	4-3-A6-11-27U-S5800-23口	10.133.90.64	22-3-31第三批已交3060
4-3-A6-11(I5)	22U-05.4	4-3-A6-11-27U-S5800-24口	10.133.90.65	22-3-31第三批已交3060
4-3-A6-11(I5)	22U-05.5	4-3-A6-11-27U-S5800-25口	10.133.90.66	22-3-31第三批已交3060
4-3-A6-11(I5)	29U-06.1	4-3-A6-11-27U-S5800-26口	10.133.90.67	22-3-31第三批已交3060
4-3-A6-11(I5)	29U-06.2	4-3-A6-11-27U-S5800-27口	10.133.90.68	22-3-31第三批已交3060
4-3-A6-11(I5)	29U-06.3	4-3-A6-11-27U-S5800-28口	10.133.90.69	22-3-31第三批已交3060
4-3-A6-11(I5)	29U-06.4	4-3-A6-11-27U-S5800-29口	10.133.90.70	22-3-31第三批已交3060
4-3-A6-11(I5)	29U-06.5	4-3-A6-11-27U-S5800-30口	10.133.90.71	22-3-31第三批已交3060
4-3-A6-11(I5)	34U-07.1	4-3-A6-11-27U-S5800-31口	10.133.90.72	第三批待交3060
4-3-A6-11(I5)	34U-07.2	4-3-A6-11-27U-S5800-32口	10.133.90.73	第三批待交3060
4-3-A6-11(I5)	34U-07.3	4-3-A6-11-27U-S5800-33口	10.133.90.74	第三批待交3060
4-3-A6-11(I5)	34U-07.4	4-3-A6-11-27U-S5800-34口	10.133.90.75	第三批待交3060
4-3-A6-11(I5)	34U-07.5	4-3-A6-11-27U-S5800-35口	10.133.90.76	第三批待交3060
4-3-A6-13(I5)	02U-01.1	4-3-A6-13-27U-S5800-01口	10.133.90.77	22-3-31第三批已交3060
4-3-A6-13(I5)	02U-01.2	4-3-A6-13-27U-S5800-02口	10.133.90.78	22-3-31第三批已交3060
4-3-A6-13(I5)	02U-01.3	4-3-A6-13-27U-S5800-03口	10.133.90.79	22-3-31第三批已交3060
4-3-A6-13(I5)	02U-01.4	4-3-A6-13-27U-S5800-04口	10.133.90.80	22-3-31第三批已交3060
4-3-A6-13(I5)	02U-01.5	4-3-A6-13-27U-S5800-05口	10.133.90.81	22-3-31第三批已交3060
4-3-A6-13(I5)	07U-02.1	4-3-A6-13-27U-S5800-06口	10.133.90.82	22-3-31第三批已交3060
4-3-A6-13(I5)	07U-02.2	4-3-A6-13-27U-S5800-07口	10.133.90.83	22-3-31第三批已交3060
